qboxRemoteLocation,restaurantCode,partnerCode,orderStatusCd,orderedBy,partnerPurchaseOrderId,partnerFoodCode,uniqueCode,mealTimeCode,foodTransactionDate
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-028,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-029,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-030,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-031,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-032,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-033,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-034,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-035,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-036,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-037,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-038,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-039,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-040,LUNCH,20250228
