orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXNGM-SWG-SANGSHOL-SA345-20250718-018-19521,SWG,LUNCH,1,SANGSHOL,SA345,QBXNGM,20250718,ORDER_1344
1,QBXNGM-SWG-SANGSHOL-SA345-20250718-019-19522,SWG,LUNCH,1,SANGSHOL,SA345,QBXNGM,20250718,ORDER_1344
1,QBXNGM-SWG-SANGSHOL-SA345-20250718-020-19523,SWG,LUNCH,1,SANGSHOL,SA345,QBXNGM,20250718,ORDER_1344
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-021-19524,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-022-19525,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-023-19526,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-024-19527,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-025-19528,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-026-19529,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-027-19530,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-028-19531,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-029-19532,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAMS-20250718-030-19533,SWG,LUNCH,1,DTHALA,TALAMS,QBXNGM,20250718,ORDER_1345
1,QBXNGM-SWG-DTHALA-TALAP-20250718-031-19534,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-032-19535,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-033-19536,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-034-19537,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-035-19538,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-036-19539,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-037-19540,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-038-19541,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-039-19542,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-040-19543,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-041-19544,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-042-19545,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-043-19546,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-044-19547,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-045-19548,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-046-19549,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-047-19550,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-048-19551,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-049-19552,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXNGM-SWG-DTHALA-TALAP-20250718-050-19553,SWG,LUNCH,1,DTHALA,TALAP,QBXNGM,20250718,ORDER_1346
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-051-19554,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-052-19555,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-053-19556,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-054-19557,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-055-19558,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-056-19559,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-057-19560,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-058-19561,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-059-19562,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250718-060-19563,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250718,ORDER_1347
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-061-19564,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-062-19565,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-063-19566,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-064-19567,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-065-19568,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-066-19569,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-067-19570,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-068-19571,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-069-19572,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXSHO-SWG-KT2344-Chicken parotta combo-20250718-070-19573,SWG,LUNCH,1,KT2344,Chicken parotta combo,QBXSHO,20250718,ORDER_1348
1,QBXA20-SWG-MR234-MR123-20250718-071-19574,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-MR234-MR123-20250718-072-19575,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-MR234-MR123-20250718-073-19576,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-MR234-MR123-20250718-074-19577,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-MR234-MR123-20250718-075-19578,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-MR234-MR123-20250718-076-19579,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-MR234-MR123-20250718-077-19580,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-MR234-MR123-20250718-078-19581,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-MR234-MR123-20250718-079-19582,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-MR234-MR123-20250718-080-19583,SWG,LUNCH,1,MR234,MR123,QBXA20,20250718,ORDER_1349
1,QBXA20-SWG-KFC234-KF123-20250718-081-19584,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
1,QBXA20-SWG-KFC234-KF123-20250718-082-19585,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
1,QBXA20-SWG-KFC234-KF123-20250718-083-19586,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
1,QBXA20-SWG-KFC234-KF123-20250718-084-19587,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
1,QBXA20-SWG-KFC234-KF123-20250718-085-19588,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
1,QBXA20-SWG-KFC234-KF123-20250718-086-19589,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
1,QBXA20-SWG-KFC234-KF123-20250718-087-19590,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
1,QBXA20-SWG-KFC234-KF123-20250718-088-19591,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
1,QBXA20-SWG-KFC234-KF123-20250718-089-19592,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
1,QBXA20-SWG-KFC234-KF123-20250718-090-19593,SWG,LUNCH,1,KFC234,KF123,QBXA20,20250718,ORDER_1350
