qboxRemoteLocation,restaurantCode,partnerCode,orderStatusCd,orderedBy,partnerPurchaseOrderId,partnerFoodCode,uniqueCode,mealTimeCode,foodTransactionDate
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250301-019,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250301-020,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-021,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-022,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-023,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-024,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-025,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-026,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-027,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-028,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-029,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-030,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-031,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-032,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-033,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-034,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-035,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-036,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-037,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-038,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-039,LUNCH,20250301
QBXSHO,a2bMntRd,SWG,1,1,ORDER_5,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250301-040,LUNCH,20250301
