orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXNGM-SWG-BILLALMR-TNDORI-20250725-014-19752,SWG,LUNCH,1,BILLALMR,TNDORI,QBXNGM,20250725,ORDER_1368
1,QBXNGM-SWG-BILLALMR-TNDORI-20250725-015-19753,SWG,LUNCH,1,BILLALMR,TNDORI,QBXNGM,20250725,ORDER_1368
1,QBXNGM-SWG-BILLALMR-TNDORI-20250725-016-19754,SWG,LUNCH,1,BILLALMR,TNDORI,QBXNGM,20250725,ORDER_1368
1,QBXNGM-SWG-BILLALMR-TNDORI-20250725-017-19755,SWG,LUNCH,1,BILLALMR,TNDORI,QBXNGM,20250725,ORDER_1368
1,QBXNGM-SWG-BILLALMR-TNDORI-20250725-018-19756,SWG,LUNCH,1,BILLALMR,TNDORI,QBXNGM,20250725,ORDER_1368
1,QBXNGM-SWG-BILLALMR-TNDORI-20250725-019-19757,SWG,LUNCH,1,BILLALMR,TNDORI,QBXNGM,20250725,ORDER_1368
1,QBXNGM-SWG-BILLALMR-TNDORI-20250725-020-19758,SWG,LUNCH,1,BILLALMR,TNDORI,QBXNGM,20250725,ORDER_1368
1,QBXNGM-SWG-KFC234-KF123-20250725-021-19759,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-KFC234-KF123-20250725-022-19760,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-KFC234-KF123-20250725-023-19761,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-KFC234-KF123-20250725-024-19762,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-KFC234-KF123-20250725-025-19763,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-KFC234-KF123-20250725-026-19764,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-KFC234-KF123-20250725-027-19765,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-KFC234-KF123-20250725-028-19766,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-KFC234-KF123-20250725-029-19767,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-KFC234-KF123-20250725-030-19768,SWG,LUNCH,1,KFC234,KF123,QBXNGM,20250725,ORDER_1369
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-031-19769,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-032-19770,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-033-19771,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-034-19772,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-035-19773,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-036-19774,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-037-19775,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-038-19776,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-039-19777,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXNGM-SWG-SB2222-Chapathi+Butter chicken-20250725-040-19778,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXNGM,20250725,ORDER_1370
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-041-19779,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-042-19780,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-043-19781,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-044-19782,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-045-19783,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-046-19784,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-047-19785,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-048-19786,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-049-19787,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-a2bMntRd-SMBR-20250725-050-19788,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250725,ORDER_1371
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-051-19789,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-052-19790,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-053-19791,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-054-19792,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-055-19793,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-056-19794,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-057-19795,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-058-19796,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-059-19797,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
1,QBXSHO-SWG-SANGSHOL-SA345-20250725-060-19798,SWG,LUNCH,1,SANGSHOL,SA345,QBXSHO,20250725,ORDER_1372
