qboxRemoteLocation,restaurantCode,partnerCode,orderStatusCd,orderedBy,partnerPurchaseOrderId,partnerFoodCode,uniqueCode,mealTimeCode,foodTransactionDate
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,PASTA,1MAA-ZOM-A2B-QBXSHO-PASTA-2024assass05105-9251-321,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,PASTA,1MAA-ZOM-A2B-QBXSHO-PASTA-2asas02405105-9251-331,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SIVM,1MAA-ZOM-A2B-QBXSHO-SIVM-2asas02405105-9251-341,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SIVM,1MAA-ZOM-A2B-QBXSHO-SIVM-202as405105-9251-351,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SIVM,1MAA-ZOM-A2B-QBXSHO-SIVM-2as02405105-9251-361,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SIVM,1MAA-ZOM-A2B-QBXSHO-SIVM-20sasas2405105sda-9251-371,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SMBR,1MAA-ZOM-A2B-QBXSHO-SMBR-20ass2405105-9251-311,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SMBR,1MAA-ZOM-A2B-QBXSHO-SMBR-202asdcfds4sda05105-9251-321,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SMBR,1MAA-ZOM-A2B-QBXSHO-SMBR-202405105-9251-331,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,PASTA,1MAA-ZOM-A2B-QBXSHO-PASTA-20240dadassd5105-9251-341,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,PASTA,1MAA-ZOM-A2B-QBXSHO-PASTA-20240ad5105-9251-351,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,PASTA,1MAA-ZOM-A2B-QBXSHO-PASTA-202405asdsad105-9251-361,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,PASTA,1MAA-ZOM-A2B-QBXSHO-PASTA-202405asdsad105-9251-371,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SIVM,1MAA-ZOM-A2B-QBXSHO-SIVM-20240sdsad5105-sad9251-311,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SIVM,1MAA-ZOM-A2B-QBXSHO-SIVM-202405asdd105-9251-321,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SIVM,1MAA-ZOM-A2B-QBXSHO-SIVM-20240sda5105-9251-331,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SMBR,1MAA-ZOM-A2B-QBXSHO-SMBR-202405adasd105-9251-341,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,SMBR,1MAA-ZOM-A2B-QBXSHO-SMBR-202405asd105-9251-351,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,PASTA,1MAA-ZOM-A2B-QBXSHO-PASTA-202405adasd105-9251-371,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,PASTA,1MAA-ZOM-A2B-QBXSHO-PASTA-202405qqewqeqw105-9251-311,LUNCH,20250207
QBXNGM,a2bMntRd,ZOM,1,1,ZOMATO_673561813,PASTA,1MAA-ZOM-A2B-QBXSHO-PASTA-202405asdd105-9251-321,LUNCH,20250207
